[{-17.587767,-27.187269,3.358186};{-17.605108,-27.418682,3.634478}]
[{13.021462,7.475636,1.418212};{15.000000,10.000000,0.000000}]
[{9.511657,3.229908,3.307126};{8.824642,2.551559,3.175506}]
[{0.186197,-2.905824,8.869366};{0.525595,-2.903017,8.762496}]
[{0.186197,-2.905824,8.869366};{0.570043,-2.869845,8.745540}]
[{-20.536060,-30.206217,2.523689};{-22.533766,-32.277325,1.992123}]
[{-17.925653,-27.409653,3.099585};{-15.570766,-24.908028,3.647560}]
[{2.695895,-4.666662,7.326484};{3.087359,-4.309665,7.260591}]
[{-0.553234,-8.054866,7.505019};{-0.762298,-8.309534,7.614940}]
[{-0.553234,-8.054866,7.505019};{-0.833306,-8.353748,7.700860}]
[{0.768729,-6.619308,6.045271};{1.282294,-6.036620,6.089515}]
[{0.913916,-5.295758,8.429425};{0.608545,-5.778631,8.375508}]
[{-3.424282,-11.883527,7.911077};{-2.990833,-11.326112,8.027048}]
[{8.813195,2.430338,5.108991};{8.841291,2.573014,5.058226}]
[{1.846916,-9.292814,12.553832};{2.082675,-8.960562,13.150223}]
[{-2.644790,-10.647345,7.349867};{-2.256845,-10.168654,7.425513}]
[{-2.256845,-10.168654,7.425513};{-1.729782,-9.501348,7.455147}]
[{-2.644790,-10.647345,7.349867};{-3.276686,-11.391627,7.094776}]
[{-2.644790,-10.647345,7.349867};{-2.432710,-10.419683,7.510437}]
[{6.544940,-0.513387,5.882771};{8.725644,1.951212,4.650737}]
[{6.544940,-0.513387,5.882771};{5.529849,-1.739487,6.710062}]
[{0.307586,-7.089212,4.558014};{1.602036,-5.675628,5.645425}]
[{1.602036,-5.675628,5.645425};{0.768729,-6.619308,6.045271}]
[{0.307586,-7.089212,4.558014};{4.494754,-2.303403,3.813083}]
[{7.747422,1.134220,5.893015};{7.287553,0.765141,6.116608}]
[{7.747422,1.134220,5.893015};{8.416284,1.892594,5.439764}]
[{-14.397174,-26.839832,6.845824};{-13.583419,-26.149097,7.202916}]
[{-13.583419,-26.149097,7.202916};{-13.637888,-26.223124,7.197999}]
[{-14.397174,-26.839832,6.845824};{-13.637888,-26.223124,7.197999}]
[{1.371503,-5.868713,7.510259};{1.194000,-6.115490,7.483714}]
[{1.194000,-6.115490,7.483714};{1.253586,-6.072068,7.491782}]
[{10.542271,3.965954,3.852947};{10.653524,4.106140,3.808431}]
[{10.542271,3.965954,3.852947};{10.593668,4.007565,3.857480}]
[{10.110106,3.481195,3.941586};{10.037023,3.386157,3.873295}]
[{-1.066772,-6.898293,8.900676};{-1.088435,-7.216198,8.750857}]
[{-1.056131,-6.368542,9.151942};{-0.927039,-6.399346,9.141183}]
[{-4.390799,-12.818139,7.194004};{-3.424282,-11.883527,7.911077}]
[{-9.397422,-18.109747,4.691316};{-6.062989,-14.335641,4.910085}]
[{0.287502,-4.178435,8.911747};{-0.090965,-3.885948,9.068423}]
[{-0.606734,-10.008421,9.830501};{-0.023510,-9.891000,10.445658}]
[{-1.075833,-9.803362,9.067671};{-0.751903,-9.580708,9.307240}]
[{-17.309187,-28.967001,5.323276};{-16.614662,-28.161907,5.464061}]
[{-11.104665,-21.713261,6.568169};{-11.207143,-22.879910,7.402078}]
[{-11.104665,-21.713261,6.568169};{-10.319777,-21.820030,7.583466}]
