23.002994,-22.822958,8.473138
-7.007796,-23.079585,18.143349
5.699557,-25.152326,0.272595
3.839198,-6.301713,18.143349
20.381802,-8.751678,18.143349
-8.962446,-25.152326,2.718979
12.968238,-20.19584,18.143349
-3.022798,-15.770898,0
19.087105,-16.657089,0
2.938685,-25.152326,14.614514
10.090069,-25.152326,8.565576
2.866383,-15.256374,18.143349
17.295252,-25.152326,2.211427
23.002994,-6.564103,6.388947
23.002994,-23.338764,17.055518
